ID,cardID,layout,name,manaCost,cmc,colors,rarity,type,types,subtypes,text,flavorText,power,toughness,colorIdentity,multiverseID,expansion,price,inventory,foilPrice,foilInventory,priceLastUpdated,onlineOnlyVersion,backroom,showcase,foilBackroom,foilShowcase
159288,c7f47b0e3c77d89caf5610172619aabd5fa9f481,normal,Powder Keg,{2},2,,Rare,Artifact,Artifact,,"At the beginning of your upkeep, you may put a fuse counter on Powder Keg.
{T}, Sacrifice Powder Keg: Destroy each artifact and creature with converted mana cost equal to the number of fuse counters on Powder Keg.",,,,,15259,Urza''s Destiny,-1,0,-1,0,1517684087702,0,0,0,0,0
159290,38e3475ff18ad7422b4d9c911eb212e3e4c927bf,normal,Storage Matrix,{3},3,,Rare,Artifact,Artifact,,"As long as Storage Matrix is untapped, each player chooses artifact, creature, or land during his or her untap step. That player can untap only permanents of the chosen type this step.",,,,,15260,Urza''s Destiny,-1,0,-1,0,1517684088653,0,0,0,0,0
159291,b5306d5eb23f140dcaea2837cc6a858e0bd72769,normal,Thran Dynamo,{4},4,,Uncommon,Artifact,Artifact,,{T}: Add {C}{C}{C} to your mana pool.,"Urza's metathran children were conceived, birthed, and nurtured by an integrated system of machines.",,,,15248,Urza''s Destiny,-1,0,-1,0,1517684089107,0,0,0,0,0
159293,44725bd67943968a676301e2c6d227247578d1ab,normal,Thran Golem,{5},5,,Rare,Artifact Creature — Golem,"Artifact,Creature",Golem,"As long as Thran Golem is enchanted, it gets +2/+2 and has flying, first strike, and trample.",Karn felt more secure about his value to Urza when he realized he didn't need regular trimming.,3,3,,15254,Urza''s Destiny,-1,0,-1,0,1517684090293,0,0,0,0,0
159294,55f05e8eb2e3bb618dd734dc47ac3938602f99a3,normal,Urza's Incubator,{3},3,,Rare,Artifact,Artifact,,"As Urza's Incubator enters the battlefield, choose a creature type.
Creature spells of the chosen type cost {2} less to cast.","""Stop thinking like an artificer, Urza, and start thinking like a father!""
—Rayne, Academy Chancellor",,,,15257,Urza''s Destiny,-1,0,-1,0,1517684090687,0,0,0,0,0
159409,dfdb247d5e5647d3e025be05acc3b90fe83b5bf7,normal,Lim-Dûl the Necromancer,{5}{B}{B},7,Black,Rare,Legendary Creature — Human Wizard,Creature,"Human,Wizard","Whenever a creature an opponent controls dies, you may pay {1}{B}. If you do, return that card to the battlefield under your control. If it's a creature, it's a Zombie in addition to its other creature types.
{1}{B}: Regenerate target Zombie.",,4,4,B,113522,Time Spiral,-1,0,-1,0,1517684149837,0,0,0,0,0
159597,52e28a91dddbf635d2cdfe0c37542a95e976dab9,normal,"Akroma, Angel of Wrath",{5}{W}{W}{W},8,White,Special,Legendary Creature — Angel,Creature,Angel,"Flying, first strike, vigilance, trample, haste, protection from black and from red","No rest. No mercy. No matter what.",6,6,W,106645,Time Spiral "Timeshifted",-1,0,-1,0,1517684249174,0,0,0,0,0
159598,e167644fbccfc983898c9b0ca40f879f6c6a7639,normal,Auratog,{1}{W},2,White,Special,Creature — Atog,Creature,Atog,Sacrifice an enchantment: Auratog gets +2/+2 until end of turn.,The auratog enjoys eating its wards.,1,2,W,106665,Time Spiral "Timeshifted",-1,0,-1,0,1517684249544,0,0,0,0,0
159599,99c3c72312490987cb84f6f7bfda2e6783c03952,normal,Celestial Dawn,{1}{W}{W},3,White,Special,Enchantment,Enchantment,,Lands you control are Plains.
Nonland permanents you control are white. The same is true for spells you control and nonland cards you own that aren't on the battlefield.
You may spend white mana as though it were mana of any color. You may spend other mana only as though it were colorless mana.,,,,W,106639,Time Spiral "Timeshifted",-1,0,-1,0,1517684249935,0,0,0,0,0
159600,4829857ec83da131f4b0f8d993f346337dc14e1f,normal,Consecrate Land,{W},1,White,Special,Enchantment — Aura,Enchantment,Aura,Enchant land
Enchanted land has indestructible and can't be enchanted by other Auras.,,,,W,108801,Time Spiral "Timeshifted",-1,0,-1,0,1517684250342,0,0,0,0,0
159601,6074589cfc8966f9981585dd51e6be5afd581bec,normal,Defiant Vanguard,{2}{W},3,White,Special,Creature — Human Rebel,Creature,"Human,Rebel","When Defiant Vanguard blocks, at end of combat, destroy it and all creatures it blocked this turn.
{5}, {T}: Search your library for a Rebel permanent card with converted mana cost 4 or less and put it onto the battlefield. Then shuffle your library.",,2,2,W,108803,Time Spiral "Timeshifted",-1,0,-1,0,1517684250725,0,0,0,0,0
159602,2f34b03325dd7bbd31fd181e5fb0b9151d8626f5,normal,Disenchant,{1}{W},2,White,Special,Instant,Instant,,Destroy target artifact or enchantment.,,,,W,107302,Time Spiral "Timeshifted",-1,0,-1,0,1517684251317,0,0,0,0,0
159603,3d65c02d07aeb0bafd3e3cd3852bd4906ff2e4f4,normal,Enduring Renewal,{2}{W}{W},4,White,Special,Enchantment,Enchantment,,"Play with your hand revealed.
If you would draw a card, reveal the top card of your library instead. If it's a creature card, put it into your graveyard. Otherwise, draw a card.
Whenever a creature is put into your graveyard from the battlefield, return it to your hand.",,,,W,108842,Time Spiral "Timeshifted",-1,0,-1,0,1517684251692,0,0,0,0,0
159604,3397035550c203752388ff097f37b7d327ef46e4,normal,Essence Sliver,{3}{W},4,White,Special,Creature — Sliver,Creature,Sliver,"Whenever a Sliver deals damage, its controller gains that much life.","The slivers would survive, even at the expense of every other creature on Otaria.",3,3,W,106647,Time Spiral "Timeshifted",-1,0,-1,0,1517684252068,0,0,0,0,0
159605,954078c9f0d3f4da8a23b9335855b5c75519b157,normal,Honorable Passage,{1}{W},2,White,Special,Instant,Instant,,"The next time a source of your choice would deal damage to target creature or player this turn, prevent that damage. If damage from a red source is prevented this way, Honorable Passage deals that much damage to the source's controller.",,,,W,108879,Time Spiral "Timeshifted",-1,0,-1,0,1517684252453,0,0,0,0,0
159606,3c4cdcad68d369e5416f8fd5db1c7067f2997c72,normal,Icatian Javelineers,{W},1,White,Special,Creature — Human Soldier,Creature,"Human,Soldier","Icatian Javelineers enters the battlefield with a javelin counter on it.
{T}, Remove a javelin counter from Icatian Javelineers: Icatian Javelineers deals 1 damage to target creature or player.",,1,1,W,107283,Time Spiral "Timeshifted",-1,0,-1,0,1517684252798,0,0,0,0,0
159607,4a477cb676066646f2b8a7feabb53f768ab6402b,normal,Moorish Cavalry,{2}{W}{W},4,White,Special,Creature — Human Knight,Creature,"Human,Knight",Trample,"Members of the elite Moorish Cavalry are very particular about their mounts, choosing only those whose bloodlines have been pure for generations.",3,3,W,108849,Time Spiral "Timeshifted",-1,0,-1,0,1517684253178,0,0,0,0,0
159608,41f90c7266c13c03f8af40d1944b55734f149644,normal,Resurrection,{2}{W}{W},4,White,Special,Sorcery,Sorcery,,Return target creature card from your graveyard to the battlefield.,,,,W,108885,Time Spiral "Timeshifted",-1,0,-1,0,1517684253523,0,0,0,0,0
159609,ef78d8b407f44776c5c13cd190ce12f5d605fc1e,normal,Sacred Mesa,{2}{W},3,White,Special,Enchantment,Enchantment,,"At the beginning of your upkeep, sacrifice Sacred Mesa unless you sacrifice a Pegasus.
{1}{W}: Create a 1/1 white Pegasus creature token with flying.","""Do not go there, do not go / unless you rise on wings, unless you walk on hooves.""
—""Song to the Sun,"" Femeref song",,,W,106625,Time Spiral "Timeshifted",-1,0,-1,0,1517684253878,0,0,0,0,0
159610,e783c4587e3e39bc6c9c3711efa399db1107a3ad,normal,Soltari Priest,{W}{W},2,White,Special,Creature — Soltari Cleric,Creature,"Soltari,Cleric",Protection from red
Shadow (This creature can block or be blocked by only creatures with shadow.),"""In Rath,"" the priest said, ""there is even greater need for prayer.""",2,1,W,108856,Time Spiral "Timeshifted",-1,0,-1,0,1517684254263,0,0,0,0,0
159611,c68a263e98c5b42cb466775f475ca724f47b9497,normal,Squire,{1}{W},2,White,Special,Creature — Human Soldier,Creature,"Human,Soldier",,"""Of twenty yeer of age he was, I gesse.
Of his stature he was of evene lengthe.
And wonderly delyvere, and of greete strengthe.""
—Geoffrey Chaucer,
The Canterbury Tales",1,2,W,108908,Time Spiral "Timeshifted",-1,0,-1,0,1517684254679,0,0,0,0,0
159612,8c3d98897e4e4dec00473fc8759cc04eedd833a4,normal,Valor,{3}{W},4,White,Special,Creature — Incarnation,Creature,Incarnation,"First strike
As long as Valor is in your graveyard and you control a Plains, creatures you control have first strike.","""The cracks widened, the shell crumbled, and Valor spread throughout the land.""
—Scroll of Beginnings",2,2,W,106628,Time Spiral "Timeshifted",-1,0,-1,0,1517684255102,0,0,0,0,0
159613,8dfb317732f4528627fc2a920f05e6148fad447b,normal,Witch Hunter,{2}{W}{W},4,White,Special,Creature — Human Cleric,Creature,"Human,Cleric","{T}: Witch Hunter deals 1 damage to target player.
{1}{W}{W}, {T}: Return target creature an opponent controls to its owner's hand.",,1,1,W,108794,Time Spiral "Timeshifted",-1,0,-1,0,1517684255454,0,0,0,0,0
159614,2f7a285c27afe516dd9c6473ffad2c1b16a42f2c,normal,Zhalfirin Commander,{2}{W},3,White,Special,Creature — Human Knight,Creature,"Human,Knight","Flanking (Whenever a creature without flanking blocks this creature, the blocking creature gets -1/-1 until end of turn.)
{1}{W}{W}: Target Knight creature gets +1/+1 until end of turn.","Command is the act of balancing on a vine and convincing others that it is firm ground."
—Sidar Jabari,2,2,W,108868,Time Spiral "Timeshifted",-1,0,-1,0,1517684255831,0,0,0,0,0
159615,d4ec3f92d1585d6ef494fd5938faf481b0a7a388,normal,Dandân,{U}{U},2,Blue,Special,Creature — Fish,Creature,Fish,"Dandân can't attack unless defending player controls an Island.
When you control no Islands, sacrifice Dandân.","""Catch good today. Start replacing crew tomorrow.""
—Faysal al-Mousa, fisher captain, log",4,1,U,106631,Time Spiral "Timeshifted",-1,0,-1,0,1517684256036,0,0,0,0,0
159616,b340d1612c0d457e686a7ae31497f648105f0876,normal,Flying Men,{U},1,Blue,Special,Creature — Human,Creature,Human,Flying,"Saffiyah clapped her hands and twenty flying men appeared at her side, each well trained in the art of combat.",1,1,U,107291,Time Spiral "Timeshifted",-1,0,-1,0,1517684256400,0,0,0,0,0
159617,04dda55e8e5ff409eca14ccf2b4e785f159d7860,normal,Ghost Ship,{2}{U}{U},4,Blue,Special,Creature — Spirit,Creature,Spirit,Flying
{U}{U}{U}: Regenerate Ghost Ship.,"""That phantom prow split the storm as lightning cast its long shadow on the battlefield below.""
—Mireille Gaetane, The Valeriad",2,4,U,107294,Time Spiral "Timeshifted",-1,0,-1,0,1517684256792,0,0,0,0,0
159618,35d4df8b577e6745469a6bc6bf5edab81564696e,normal,Giant Oyster,{2}{U}{U},4,Blue,Special,Creature — Oyster,Creature,Oyster,"You may choose not to untap Giant Oyster during your untap step.
{T}: For as long as Giant Oyster remains tapped, target tapped creature doesn't untap during its controller's untap step, and at the beginning of each of your draw steps, put a -1/-1 counter on that creature. When Giant Oyster leaves the battlefield or becomes untapped, remove all -1/-1 counters from the creature.",,0,3,U,108816,Time Spiral "Timeshifted",-1,0,-1,0,1517684257162,0,0,0,0,0
159619,d66dbf0fe3053154105a3c1e4863812250d61e57,normal,Leviathan,{5}{U}{U}{U}{U},9,Blue,Special,Creature — Leviathan,Creature,Leviathan,"Trample
Leviathan enters the battlefield tapped and doesn't untap during your untap step.
At the beginning of your upkeep, you may sacrifice two Islands. If you do, untap Leviathan.
Leviathan can't attack unless you sacrifice two Islands. (This cost is paid as attackers are declared.)",,10,10,U,108920,Time Spiral "Timeshifted",-1,0,-1,0,1517684257518,0,0,0,0,0
159620,1586a7156d272fdb8eafc6a6d44a044266b85c76,normal,Lord of Atlantis,{U}{U},2,Blue,Special,Creature — Merfolk,Creature,Merfolk,Other Merfolk creatures get +1/+1 and have islandwalk. (They can't be blocked as long as defending player controls an Island.),"A master of tactics, the Lord of Atlantis makes his people bold in battle merely by arriving to lead them.",2,2,U,106642,Time Spiral "Timeshifted",-1,0,-1,0,1517684257968,0,0,0,0,0
159621,2cf7c1ecc180f6885825b8de1bbdcb172fd22716,normal,Merfolk Assassin,{U}{U},2,Blue,Special,Creature — Merfolk Assassin,Creature,"Merfolk,Assassin",{T}: Destroy target creature with islandwalk.,,1,2,U,108821,Time Spiral "Timeshifted",-1,0,-1,0,1517684258354,0,0,0,0,0
159622,e83709fe83b4c712751048d02976839b6ce68ce5,normal,Mistform Ultimus,{3}{U},4,Blue,Special,Legendary Creature — Illusion,Creature,Illusion,Mistform Ultimus is every creature type (even if this card isn't on the battlefield).,"It may wear your face, but its mind is its own.",3,3,U,111062,Time Spiral "Timeshifted",-1,0,-1,0,1517684258699,0,0,0,0,0
159623,d4c70989c3fa2482c09ace0478e79a7798ff5c0e,normal,Ovinomancer,{2}{U},3,Blue,Special,Creature — Human Wizard,Creature,"Human,Wizard","When Ovinomancer enters the battlefield, sacrifice it unless you return three basic lands you control to their owner's hand.
{T}, Return Ovinomancer to its owner's hand: Destroy target creature. It can't be regenerated. That creature's controller creates a 0/1 green Sheep creature token.",,0,1,U,108863,Time Spiral "Timeshifted",-1,0,-1,0,1517684259047,0,0,0,0,0
159624,59690dbb7cca3a9dbb76a513018963ff8e5bbcef,normal,Pirate Ship,{4}{U},5,Blue,Special,Creature — Human Pirate,Creature,"Human,Pirate","Pirate Ship can't attack unless defending player controls an Island.
{T}: Pirate Ship deals 1 damage to target creature or player.
When you control no Islands, sacrifice Pirate Ship.",,4,3,U,108925,Time Spiral "Timeshifted",-1,0,-1,0,1517684259515,0,0,0,0,0
159625,f4ea0c725c8a7563fe2d3d9758974690736d760e,normal,Prodigal Sorcerer,{2}{U},3,Blue,Special,Creature — Human Wizard,Creature,"Human,Wizard",{T}: Prodigal Sorcerer deals 1 damage to target creature or player.,"Occasionally, members of the Institute of Arcane Study acquire a taste for worldly pleasures. Seldom do they have trouble finding employment.",1,1,U,108906,Time Spiral "Timeshifted",-1,0,-1,0,1517684259852,0,0,0,0,0
159626,c0f0187561c49a177a0fe7574573e7c8c2a33ec1,normal,Psionic Blast,{2}{U},3,Blue,Special,Instant,Instant,,Psionic Blast deals 4 damage to target creature or player and 2 damage to you.,,,,U,108812,Time Spiral "Timeshifted",-1,0,-1,0,1517684260266,0,0,0,0,0
159627,c3eff55527391797efac3e65e188f2f64e0b1853,normal,Sindbad,{1}{U},2,Blue,Special,Creature — Human,Creature,Human,"{T}: Draw a card and reveal it. If it isn't a land card, discard it.",,1,1,U,108935,Time Spiral "Timeshifted",-1,0,-1,0,1517684260642,0,0,0,0,0
159628,7df6661d2b337ab39266de96b9f88c01ae6960fb,normal,Stormscape Familiar,{1}{U},2,Blue,Special,Creature — Bird,Creature,Bird,Flying
White spells and black spells you cast cost {1} less to cast.,Each Stormscape apprentice must hand-raise and train an owl before attaining the rank of master.,1,1,U,106637,Time Spiral "Timeshifted",-1,0,-1,0,1517684261028,0,0,0,0,0
159629,47fd6ced2cae50ce8be63b01102d97190eac8c0d,normal,Unstable Mutation,{U},1,Blue,Special,Enchantment — Aura,Enchantment,Aura,"Enchant creature
Enchanted creature gets +3/+3.
At the beginning of the upkeep of enchanted creature's controller, put a -1/-1 counter on that creature.",,,,U,108827,Time Spiral "Timeshifted",-1,0,-1,0,1517684261481,0,0,0,0,0
159630,0700aa242a89228fba4ba6d4b7b1635871250402,normal,Voidmage Prodigy,{U}{U},2,Blue,Special,Creature — Human Wizard,Creature,"Human,Wizard","{U}{U}, Sacrifice a Wizard: Counter target spell.
Morph {U} (You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)",,2,1,U,108811,Time Spiral "Timeshifted",-1,0,-1,0,1517684261875,0,0,0,0,0
159631,04f85b56efec634f37c81fbf8800d1a7ad844d23,normal,Whispers of the Muse,{U},1,Blue,Special,Instant,Instant,,"Buyback {5} (You may pay an additional {5} as you cast this spell. If you do, put this card into your hand as it resolves.)
Draw a card.","I followed her song only to find it was a dirge."
—Crovax,,,U,106651,Time Spiral "Timeshifted",-1,0,-1,0,1517684262253,0,0,0,0,0
159632,d680d32f6989793bc069a53bbfcb42926d16534b,normal,Willbender,{1}{U},2,Blue,Special,Creature — Human Wizard,Creature,"Human,Wizard","Morph {1}{U} (You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)
When Willbender is turned face up, change the target of target spell or ability with a single target.",,1,2,U,108861,Time Spiral "Timeshifted",-1,0,-1,0,1517684262617,0,0,0,0,0
159633,ccee49ec7f9fe5d46a1cd28ee7d64fe03a04ddea,normal,Avatar of Woe,{6}{B}{B},8,Black,Special,Creature — Avatar,Creature,Avatar,"If there are ten or more creature cards total in all graveyards, Avatar of Woe costs {6} less to cast.
Fear (This creature can't be blocked except by artifact creatures and/or black creatures.)
{T}: Destroy target creature. It can't be regenerated.",,6,5,B,108929,Time Spiral "Timeshifted",-1,0,-1,0,1517684262964,0,0,0,0,0
159634,c3a1ba14413b8f49c6d3e9a47d1dd83d91d0c5e5,normal,Bad Moon,{1}{B},2,Black,Special,Enchantment,Enchantment,,Black creatures get +1/+1.,,,,B,108818,Time Spiral "Timeshifted",-1,0,-1,0,1517684263299,0,0,0,0,0
159635,b00c51ff60b7d5ef61e1a4f3e1034311b8b3b943,normal,Conspiracy,{3}{B}{B},5,Black,Special,Enchantment,Enchantment,,"As Conspiracy enters the battlefield, choose a creature type.
Creatures you control are the chosen type. The same is true for creature spells you control and creature cards you own that aren't on the battlefield.",,,,B,108914,Time Spiral "Timeshifted",-1,0,-1,0,1517684263696,0,0,0,0,0
159636,edb4fe2b416ea3d790b7f1addfda6ef23fffd354,normal,Darkness,{B},1,Black,Special,Instant,Instant,,Prevent all combat damage that would be dealt this turn.,"""If I must die, I will encounter darkness as a bride, / And hug it in mine arms.""
—William Shakespeare,
Measure for Measure",,,B,108919,Time Spiral "Timeshifted",-1,0,-1,0,1517684264073,0,0,0,0,0
